place_id,name,formatted_address,high_chair_available,kids_menu,spacious_seating,kid_noise_tolerant,review_signals,ai_summary,ai_summary_refined,ai_summary_final_v4,ai_summary_final_clean,ai_summary_humanized
ChIJzxNdESWpQjQR3fTbZzBvgF4,江牛樓,103臺灣臺北市大同區民樂街6號,unknown,unknown,unknown,unknown,,目前尚無明確的專屬設備資訊，不過這裡的用餐氣氛輕鬆，適合一般家庭聚餐。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前未見明確的親子設施資訊，這家餐廳是否適合帶小孩前往，仍需依現場環境評估。,目前沒有明確的親子設施資訊，是否適合帶小孩需看現場情況。
ChIJO31ex8qpQjQRem2fMQdSVls,Parko Parco 牛肚包義大利餐酒館,103臺灣臺北市大同區承德路三段80號1樓,unknown,unknown,unknown,yes,店員服務親切友善,這裡有對孩童聲音較為包容，店員服務親切友善，是質感佳的親子友善餐酒館，適合與家人一同前往品味。,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。（評論顯示：店員服務親切友善）,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，店員服務親切友善。,從親子用餐角度來看，整體氛圍對親子用餐較包容，整體服務感受偏友善，對家庭客群而言，整體便利度較高。,從親子用餐角度來看，整體氛圍對孩子活動較能接受，整體服務感受偏友善，對家庭客人來說會比較方便。
ChIJp6WvuNWpQjQRfupqxOY5xMk,Moni .curry｜咖哩餐廳。擠花甜點。貓貓酥,103臺灣臺北市大同區西寧北路63號1樓2樓,unknown,unknown,unknown,unknown,,這裡雖然目前育兒設施資訊較少，但環境氛圍較為大眾化，是個溫馨的甜點店選擇。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,從目前資訊來看，尚無法明確判斷這家餐廳的親子友善程度，可再搭配實際需求評估。,從目前資訊來看，尚無法明確判斷這家餐廳的親子友善程度，可再搭配實際需求評估。
ChIJ34cvQ2ipQjQRnOh2lyvPml0,小小麥臺北南西店,103臺灣臺北市大同區南京西路338號1樓,unknown,unknown,unknown,unknown,,目前尚無明確的專屬設備資訊，不過這裡的用餐氣氛輕鬆，適合一般家庭聚餐。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。
ChIJvZ52YQmpQjQR4l-ag3QE3ms,無所洋食- 蔬食日式洋食--義大利麵、咖哩、中式米飯、拌麵 (Vegan Pasta & Curry Rice),103臺灣臺北市大同區迪化街一段358之1號,unknown,unknown,unknown,yes,卻整條迪化街沒看到友善廁所,這裡有對孩童聲音較為包容，卻整條迪化街沒看到友善廁所，是口碑不錯的親子友善義大利麵店，適合與家人一同前往品味。,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。（評論顯示：卻整條迪化街沒看到友善廁所）,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，用餐氛圍相對輕鬆。,整體來看，整體氛圍對親子用餐較包容，整體服務感受偏友善，作為親子聚餐選擇會相對方便。,整體來看，整體氛圍對孩子活動較能接受，整體服務感受偏友善，用來安排親子聚餐也滿合適。
ChIJswgE9kCpQjQReuxY4WDtFaE,大同海產商行,103臺灣臺北市大同區民權西路144巷19弄1號,unknown,unknown,unknown,no,,雖然關於嬰幼兒設備的評論不多，但這裡整體的環境舒適，適合同家人一起共享美食。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。
ChIJoaiywAWpQjQRZl6XrDU3z3I,波麗路餐廳-創始本店,103臺灣臺北市大同區民生西路314號,unknown,unknown,unknown,unknown,,雖然關於嬰幼兒設備的評論不多，但這裡整體的環境舒適，適合同家人一起共享美食。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,現有評論提供的親子用餐線索有限，若有育兒設備需求，建議先向店家確認。,親子相關線索不多，有需求建議先詢問店家。
ChIJtwAEZxSpQjQRBCD2BRSoJvA,幹嘛日式餐酒館,103臺灣臺北市大同區民樂街18號,unknown,unknown,unknown,no,,目前尚無明確的專屬設備資訊，不過這裡的用餐氣氛輕鬆，適合一般家庭聚餐。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。
ChIJfchZDuqpQjQRq9o6PCGinXY,炎炎大阪燒 大稻埕店,103臺灣臺北市大同區大稻埕碼頭貨櫃市集,unknown,unknown,unknown,yes,貼心又友善,這裡有對孩童聲音較為包容，貼心又友善，是氣氛溫馨的親子友善餐廳，適合與家人一同前往品味。,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。（評論顯示：貼心又友善）,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，用餐氛圍相對輕鬆。,整體來看，整體氛圍對親子用餐較包容，整體服務感受偏友善，作為親子聚餐選擇會相對方便。,整體來看，整體氛圍對孩子活動較能接受，整體服務感受偏友善，用來安排親子聚餐也滿合適。
ChIJ7wNaysSvQjQR_SXHqoILp1k,村民食堂廚窗港點 士林官邸店,111臺灣臺北市士林區福林路188號,unknown,unknown,yes,unknown,空間寬敞乾淨,這裡有寬敞的座位區，空間寬敞乾淨，是精緻的親子友善食堂，適合與家人一同前往品味。,座位空間較寬敞，整體環境對帶小孩的家庭較為友善。（評論顯示：空間寬敞乾淨）,座位空間較寬敞，整體環境對帶小孩的家庭較為友善，空間寬敞乾淨。,以家庭聚餐需求來看，座位空間較寬敞，整體環境較適合親子同行。,以家庭聚餐需求來看，座位空間不擁擠，帶小孩來用餐會比較輕鬆。
ChIJvZks39avQjQR3Vo7qkc23zY,金孫韓廚 義大利麵(士林店),111臺灣臺北市士林區中山北路五段505巷20號,unknown,unknown,unknown,unknown,,目前尚無明確的專屬設備資訊，不過這裡的用餐氣氛輕鬆，適合一般家庭聚餐。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,從目前資訊來看，尚無法明確判斷這家義式餐廳的親子友善程度，可再搭配實際需求評估。,從目前資訊來看，尚無法明確判斷這家義式餐廳的親子友善程度，可再搭配實際需求評估。
ChIJvYcdrlOvQjQRZ_5wNZRyEA0,日向洋食（不提供當日定位，可現場候位,11143臺灣臺北市士林區大西路35號,unknown,unknown,unknown,unknown,,目前尚無明確的專屬設備資訊，不過這裡的用餐氣氛輕鬆，適合一般家庭聚餐。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。
ChIJ67abfVavQjQRscMhuF5_tQA,小倉庫食研所,111臺灣臺北市士林區福佳里美崙街86巷2號1樓,unknown,unknown,unknown,unknown,,雖然關於嬰幼兒設備的評論不多，但這裡整體的環境舒適，適合同家人一起共享美食。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前未見明確的親子設施資訊，這家餐廳是否適合帶小孩前往，仍需依現場環境評估。,目前沒有明確的親子設施資訊，是否適合帶小孩需看現場情況。
ChIJSxHVM_OvQjQRVXbGAenRppE,士林貳貳參丼飯,111臺灣臺北市士林區中正路223巷11號,unknown,unknown,unknown,unknown,,這裡雖然目前育兒設施資訊較少，但環境氛圍較為大眾化，是個溫馨的餐廳選擇。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前未見明確的親子設施資訊，這家餐廳是否適合帶小孩前往，仍需依現場環境評估。,目前沒有明確的親子設施資訊，是否適合帶小孩需看現場情況。
ChIJ_3LZiLyvQjQR3SvEA0zV4Hk,大俠請留步,111臺灣臺北市士林區文林路188號,unknown,unknown,unknown,unknown,,目前尚無明確的專屬設備資訊，不過這裡的用餐氣氛輕鬆，適合一般家庭聚餐。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,現有評論提供的親子用餐線索有限，若有育兒設備需求，建議先向店家確認。,親子相關線索不多，有需求建議先詢問店家。
ChIJGUQiXkmvQjQRo59OxREZD-I,士林廚房,11141臺灣臺北市士林區中山北路五段470巷8號1樓,unknown,unknown,unknown,no,,這裡雖然目前育兒設施資訊較少，但環境氛圍較為大眾化，是個溫馨的餐廳選擇。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,從目前資訊來看，尚無法明確判斷這家餐廳的親子友善程度，可再搭配實際需求評估。,從目前資訊來看，尚無法明確判斷這家餐廳的親子友善程度，可再搭配實際需求評估。
ChIJh4d5b7CuQjQRvEGhf7bj0oQ,道樂屋臺,111臺灣臺北市士林區基河路112號,unknown,unknown,unknown,unknown,,雖然關於嬰幼兒設備的評論不多，但這裡整體的環境舒適，適合同家人一起共享美食。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前未見明確的親子設施資訊，這家餐廳是否適合帶小孩前往，仍需依現場環境評估。,目前沒有明確的親子設施資訊，是否適合帶小孩需看現場情況。
ChIJ49WFWqOuQjQRrf0Diips1Oo,歐品鄉廚,111臺灣臺北市士林區中正路235巷32號士林捷運1號出口旁,unknown,unknown,unknown,yes,,這裡有對孩童聲音較為包容，是環境舒適的親子友善餐廳，適合與家人一同前往品味。,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，用餐氛圍相對輕鬆。,以家庭聚餐需求來看，整體氛圍對親子用餐較包容，對家庭客群而言，整體便利度較高。,以家庭聚餐需求來看，整體氛圍對孩子活動較能接受，對家庭客人來說會比較方便。
ChIJ2SJ2x6mvQjQRZit4gMTJ-ZM,萬麗軒,111臺灣臺北市士林區中山北路五段470巷8號1樓,unknown,unknown,yes,no,整體空間寬敞舒適,這裡有寬敞的座位區，整體空間寬敞舒適，是環境舒適的親子友善餐廳，適合與家人一同前往品味。,座位空間較寬敞，整體環境對帶小孩的家庭較為友善。（評論顯示：整體空間寬敞舒適）,座位空間較寬敞，整體環境對帶小孩的家庭較為友善，整體空間寬敞舒適。,從親子用餐角度來看，座位空間較寬敞，用餐節奏相對從容，作為親子聚餐選擇會相對方便。,從親子用餐角度來看，座位空間不擁擠，用餐節奏比較放鬆，用來安排親子聚餐也滿合適。
